name,smiles,tanimoto_combo_legacy,tanimoto_combination,tanimoto_shape,tanimoto_color,overlap_volume,overlap_color,self_overlap_volume_query,self_overlap_volume_fit,self_overlap_color_query,self_overlap_color_fit,RefTversky_volume,RefTversky_color,FitTversky_volume,FitTversky_color,RefTverskyCombo,FitTverskyCombo
CHEMBL2088106,Cc1cc(Nc2nc(NCc3ncccc3C)ncc2Br)n[nH]1,1.2935995,0.64679974,0.77641207,0.5171874,965.6866,28.82892,1134.4746,1074.9929,42.087975,42.482674,0.853,0.685,0.896,0.679,1.538,1.575
CHEMBL137657,Cc1c2c(nn1Cc1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C=N2,1.2935679,0.64678395,0.73709667,0.5564712,943.8442,29.065355,1134.4746,1089.8586,42.087975,39.20893,0.834,0.693,0.864,0.739,1.527,1.603
CHEMBL2218547,Cc1c(Cl)cccc1CNC(=O)[C@@H]1CN(c2ncccn2)C(=O)N1C,1.2935141,0.64675707,0.690886,0.6026281,937.8628,32.26809,1134.4746,1160.8665,42.087975,43.725723,0.826,0.765,0.809,0.739,1.591,1.548
CHEMBL5414474,c1ccc(-c2nc(N3CCc4ccccc4C3)c3ccccc3n2)nc1,1.2934685,0.64673424,0.75446177,0.53900665,1029.6737,37.814285,1134.4746,1259.9783,42.087975,65.88182,0.903,0.874,0.821,0.585,1.776,1.406
CHEMBL5394816,Cc1ccc(Cn2cc(-c3nnn[nH]3)c3ccccc32)cc1,1.293436,0.646718,0.7996473,0.49378872,972.6116,37.65686,1134.4746,1054.4377,42.087975,71.82996,0.86,0.864,0.919,0.535,1.725,1.454
CHEMBL4459687,CN(c1cccc(C#N)c1)c1nccc(-c2cnn3ncccc23)n1,1.2934184,0.6467092,0.7455049,0.54791355,1002.67993,30.190561,1134.4746,1213.1729,42.087975,43.20355,0.881,0.716,0.829,0.7,1.597,1.529
CHEMBL3927102,Clc1ccccc1Nc1ncc(Br)c(Nc2cc[nH]n2)n1,1.2933693,0.64668465,0.6953041,0.5980652,866.8454,31.674702,1134.4746,979.0849,42.087975,42.548687,0.769,0.752,0.878,0.745,1.522,1.623
CHEMBL4104714,Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,1.2933555,0.64667773,0.72578007,0.56757545,1014.0535,31.231314,1134.4746,1276.77,42.087975,44.169174,0.888,0.74,0.799,0.709,1.629,1.507
CHEMBL4105346,Cn1c(N2CCN[C@@H](c3ccc(Cl)cc3)C2)nc(-c2ccncn2)cc1=O,1.2933555,0.64667773,0.72578007,0.56757545,1014.0535,31.231314,1134.4746,1276.77,42.087975,44.169174,0.888,0.74,0.799,0.709,1.629,1.507
CHEMBL1762482,Cc1ccnc(NCc2ccccc2)c1,1.2933319,0.64666593,0.65794337,0.63538855,720.0126,32.964275,1134.4746,679.8762,42.087975,42.756794,0.648,0.783,1.025,0.772,1.43,1.796
CHEMBL594000,Cc1cccc(CNC(=O)c2nc(N)nc(-c3ccco3)n2)c1,1.293298,0.646649,0.74881256,0.5444854,951.8572,32.34944,1134.4746,1088.5381,42.087975,49.67434,0.841,0.762,0.873,0.656,1.602,1.529
CHEMBL379140,Clc1ccc(Sc2ccnc(-c3ccccn3)c2)cc1Cl,1.2932366,0.6466183,0.7980488,0.4951878,922.9369,30.603918,1134.4746,944.95416,42.087975,50.318596,0.82,0.72,0.967,0.613,1.54,1.58
CHEMBL4081408,Cn1c(N2CCN[C@@H](c3ccc(Br)cc3)C2)nc(-c2ccncn2)cc1=O,1.293225,0.6466125,0.72570366,0.56752145,1012.3846,31.229414,1134.4746,1272.9485,42.087975,44.169167,0.887,0.74,0.8,0.709,1.627,1.508
CHEMBL4093006,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OCCO2,1.2931963,0.64659816,0.799552,0.49364433,952.18494,29.389187,1134.4746,1008.6084,42.087975,46.836357,0.844,0.694,0.938,0.631,1.538,1.569
CHEMBL340145,Nc1cc(Cl)nc(SCC2=CCCc3ccccc32)n1,1.2931862,0.6465931,0.6978915,0.5952948,837.17584,35.831615,1134.4746,902.27997,42.087975,53.93502,0.746,0.84,0.916,0.672,1.585,1.588
CHEMBL4562469,Clc1ccc(CO/N=C/c2c(-c3ccc(Br)cc3)nc3sccn23)cc1Cl,1.2930379,0.64651895,0.7630005,0.53003734,1026.2391,35.595596,1134.4746,1236.769,42.087975,60.664394,0.901,0.827,0.833,0.596,1.728,1.429
CHEMBL1770381,Clc1ccccc1Cc1ncc2c(n1)CCNCC2,1.2930162,0.6465081,0.68563765,0.6073785,814.4514,32.98429,1134.4746,867.8512,42.087975,45.20231,0.726,0.781,0.924,0.732,1.507,1.656
CHEMBL4203288,CC(=O)N1c2ccccc2N(Cc2cccc(C)c2)C[C@@H]1C,1.2929654,0.6464827,0.75476664,0.5381988,926.391,31.702387,1134.4746,1019.30365,42.087975,48.519012,0.821,0.748,0.904,0.658,1.568,1.562
CHEMBL3793709,Clc1ccc(CN2CCO[C@H](COc3ccccn3)C2)cc1,1.2929275,0.64646375,0.75412595,0.5388015,918.382,30.630207,1134.4746,1001.7174,42.087975,45.391014,0.814,0.725,0.911,0.677,1.539,1.588
CHEMBL261534,Cc1cccc(Cn2cnc3c(-c4ccco4)nc(N)nc32)c1,1.292804,0.646402,0.75773275,0.53507125,971.0549,31.9371,1134.4746,1118.1072,42.087975,49.53669,0.857,0.752,0.868,0.65,1.609,1.517
CHEMBL5271981,N#Cc1nc(Cc2ccccc2)c2ncn(C[C@H]3CCCCO3)c2n1,1.2927957,0.6463978,0.7527889,0.5400068,994.72565,32.545883,1134.4746,1181.6382,42.087975,50.727303,0.875,0.765,0.844,0.647,1.64,1.491
CHEMBL3335540,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,1.2927902,0.6463951,0.81507057,0.47771958,952.208,33.37225,1134.4746,985.98553,42.087975,61.141678,0.845,0.775,0.959,0.554,1.62,1.513
CHEMBL3335556,Clc1ccc(CN2CCO[C@H](CCc3ccccc3)C2)cc1,1.2927902,0.6463951,0.81507057,0.47771958,952.208,33.37225,1134.4746,985.98553,42.087975,61.141678,0.845,0.775,0.959,0.554,1.62,1.513
CHEMBL196436,Nc1nc(-c2ccco2)c2ncn(Cc3ccccc3)c2n1,1.292775,0.6463875,0.7450707,0.54770434,943.2464,31.142235,1134.4746,1074.7542,42.087975,45.913834,0.834,0.737,0.875,0.681,1.57,1.556
CHEMBL52698,CN(Cc1ccc2nc(N)nc(N)c2n1)c1cc(Cl)c(Cl)c(Cl)c1,1.2927057,0.6463528,0.7537288,0.53897685,963.702,28.17971,1134.4746,1107.8066,42.087975,38.37545,0.85,0.673,0.869,0.731,1.523,1.6
CHEMBL1412177,FC(F)(F)c1cc(Nc2ccccc2)nc(-c2ccccn2)n1,1.2926487,0.64632434,0.7377058,0.55494285,948.2924,29.984642,1134.4746,1099.2793,42.087975,41.928608,0.837,0.713,0.861,0.715,1.55,1.576
CHEMBL208781,Clc1cccc(Sc2ccnc(-c3ccccn3)n2)c1,1.2926424,0.6463212,0.73931515,0.55332714,871.57697,31.15936,1134.4746,916.00006,42.087975,45.384113,0.776,0.737,0.94,0.689,1.513,1.629
CHEMBL570782,Clc1ccc(Cn2cnc3ccccc32)cc1Cl,1.2926021,0.64630103,0.6971132,0.59548885,808.5057,32.570953,1134.4746,833.822,42.087975,45.17914,0.722,0.771,0.952,0.723,1.493,1.676
CHEMBL308061,CCOC1=C(C(=O)OCc2ccccc2)N2C(=O)[C@H](C(C)C)[C@H]2S1,1.2925854,0.6462927,0.77907217,0.5135132,973.8845,30.687572,1134.4746,1089.4668,42.087975,48.359646,0.86,0.724,0.892,0.639,1.584,1.531
CHEMBL479423,Nc1cccc(Nc2ncnc3c2ncn3Cc2cccc(F)c2)c1,1.2924592,0.6462296,0.77624387,0.51621544,1021.0804,31.53529,1134.4746,1202.0176,42.087975,50.536713,0.897,0.742,0.852,0.629,1.639,1.481
CHEMBL1825044,Clc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,1.2924249,0.64621246,0.7042204,0.58820456,868.51263,35.00112,1134.4746,967.3347,42.087975,52.41816,0.771,0.822,0.89,0.674,1.593,1.565
CHEMBL2271642,CCN(CC)c1nc(Cl)nc(N[C@@H](C)c2ccccc2)n1,1.2923737,0.6461868,0.7229873,0.56938636,872.22784,30.060318,1134.4746,944.1752,42.087975,40.76658,0.775,0.715,0.915,0.736,1.491,1.651
CHEMBL3334560,Cn1cc(-c2cnc3nnn(Cc4cc5cnccc5s4)c3n2)cn1,1.2923723,0.6461862,0.8199198,0.4724525,1060.5259,27.258684,1134.4746,1219.502,42.087975,42.866844,0.931,0.647,0.873,0.636,1.578,1.509
CHEMBL3581800,C[C@H](CCNC(=O)c1cc(Cl)cc(Cl)c1)Nc1nc2ccccc2[nH]1,1.2923553,0.64617765,0.77566767,0.5166876,994.3915,34.74392,1134.4746,1141.8982,42.087975,59.89952,0.876,0.808,0.871,0.589,1.685,1.46
CHEMBL1471612,O=[N+]([O-])/C=C/c1cn(Cc2ccccc2)c2ccccc12,1.2923361,0.64616805,0.78516006,0.50717604,933.1917,31.745552,1134.4746,987.2538,42.087975,52.250347,0.828,0.745,0.938,0.614,1.573,1.552
CHEMBL1957846,O=c1cc(N2CCOCC2)nc2n(Cc3ccc(F)cc3)ccn12,1.2921985,0.64609927,0.78849685,0.5037017,1006.24115,25.806921,1134.4746,1147.9177,42.087975,34.95348,0.886,0.618,0.877,0.731,1.505,1.608
CHEMBL136981,Clc1ccc(CCN2CCCC[C@@H](N3CCCC3)C2)cc1Cl,1.2921977,0.64609885,0.78797877,0.504219,922.7085,30.6232,1134.4746,959.21545,42.087975,49.26915,0.82,0.721,0.953,0.626,1.541,1.579
CHEMBL3621753,COCc1cc(=O)c(Oc2ccc(Cl)cc2)co1,1.2921572,0.6460786,0.73341537,0.55874175,824.8533,25.343903,1134.4746,815.0527,42.087975,28.61481,0.737,0.612,0.993,0.865,1.349,1.858
CHEMBL4860006,C[C@H](Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,1.2920921,0.64604604,0.80530995,0.4867822,1015.6058,25.971178,1134.4746,1142.2676,42.087975,37.235973,0.895,0.621,0.889,0.693,1.516,1.582
CHEMBL1402812,Cc1ccc(CNc2nc(Cl)c(C#N)s2)cc1,1.2920773,0.64603865,0.6555853,0.63649195,744.3604,30.220232,1134.4746,745.2994,42.087975,35.611618,0.668,0.724,0.973,0.841,1.391,1.814
CHEMBL3398058,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)NCc1ccc(Cl)cc1,1.2920263,0.64601314,0.7513063,0.54072005,901.80365,32.570347,1134.4746,967.64325,42.087975,50.717514,0.801,0.766,0.924,0.648,1.567,1.572
CHEMBL360866,CN(c1ccccc1)c1nccc(-c2cnn3ncccc23)n1,1.2920074,0.6460037,0.75007683,0.5419307,966.58405,29.97674,1134.4746,1120.7561,42.087975,43.203476,0.853,0.711,0.862,0.695,1.564,1.557
CHEMBL256344,Nc1nc(-c2ccco2)c2cnn(Cc3ccc(C(F)(F)F)cc3)c2n1,1.2919972,0.6459986,0.7515662,0.54043096,1030.4644,30.869238,1134.4746,1267.0791,42.087975,45.90093,0.903,0.73,0.818,0.675,1.633,1.493
CHEMBL231329,CC(C)(C)NC(=O)c1cnn2c1N[C@H](c1ccccc1)C2,1.2919579,0.6459789,0.74083185,0.551126,903.6981,30.001532,1134.4746,989.0659,42.087975,42.35035,0.802,0.713,0.907,0.709,1.514,1.616
CHEMBL408622,C[C@@H](c1ccccc1)N1C(=O)/C(=C\c2ccccn2)c2ccccc21,1.2919402,0.6459701,0.7704996,0.52144057,1011.24274,37.57332,1134.4746,1189.2188,42.087975,67.54211,0.889,0.867,0.852,0.567,1.756,1.419
CHEMBL89528,CN(Cc1ccc2nc(N)nc(N)c2n1)c1ccc(Cl)cc1,1.2919381,0.64596903,0.752396,0.5395421,930.7864,28.198908,1134.4746,1033.4082,42.087975,38.37545,0.824,0.673,0.896,0.731,1.497,1.628
CHEMBL4741128,COc1ccc2c(c1)CC[C@@H](Nc1cc(C)nc3nc(C(C)(F)F)nn13)C2,1.291932,0.645966,0.8275015,0.4644305,1095.827,29.299412,1134.4746,1285.6123,42.087975,50.298187,0.96,0.689,0.857,0.587,1.649,1.445
CHEMBL4073981,CC[C@H](NC(=O)N1CC(=O)Nc2cccnc21)c1ccc(C(F)(F)F)cc1,1.2919294,0.6459647,0.748677,0.54325235,1031.5704,31.25941,1134.4746,1274.9536,42.087975,46.712666,0.904,0.739,0.814,0.673,1.642,1.486
CHEMBL208163,Brc1cccc(Sc2ccnc(-c3ccccn3)n2)c1,1.2919023,0.64595115,0.7385271,0.55337524,869.3923,31.1611,1134.4746,912.11523,42.087975,45.384106,0.774,0.737,0.942,0.689,1.511,1.631
CHEMBL3890879,C#CCNc1nc(-n2ncc3ccccc32)nc(N)c1Br,1.2918824,0.6459412,0.7319329,0.5599495,898.0018,29.791693,1134.4746,990.418,42.087975,40.90797,0.797,0.709,0.9,0.727,1.505,1.627
CHEMBL3818341,COc1cc(NS(C)(=O)=O)cc(OC)c1Oc1ccc(C#N)c(Cl)c1,1.2918024,0.6459012,0.7913783,0.500424,994.37494,27.017597,1134.4746,1116.4106,42.087975,38.919025,0.877,0.644,0.89,0.691,1.522,1.581
CHEMBL513119,CCOC(=O)C1=CCCC[C@@H]1S(=O)(=O)Cc1ccc(Cl)c(Cl)c1,1.2916745,0.64583725,0.79287666,0.49879786,940.8858,33.651905,1134.4746,993.0847,42.087975,59.029945,0.835,0.784,0.941,0.578,1.618,1.519
CHEMBL1590201,Cc1c([N+](=O)[O-])cnc(Sc2ccccc2)c1[N+](=O)[O-],1.2915499,0.64577496,0.69850534,0.59304464,845.66046,28.062492,1134.4746,921.85724,42.087975,33.293877,0.752,0.674,0.907,0.832,1.426,1.739
CHEMBL3910986,COc1ccccc1CNc1nc(C)cc(Nc2cc(C3CC3)[nH]n2)n1,1.2915244,0.6457622,0.7488132,0.54271114,1008.20325,34.692978,1134.4746,1220.1301,42.087975,56.530308,0.885,0.81,0.829,0.622,1.696,1.451
CHEMBL3763837,O=c1oc2cc(OCc3cccc(Cl)c3)ccc2s1,1.2914766,0.6457383,0.7243802,0.5670964,841.4745,31.126413,1134.4746,868.6474,42.087975,43.925777,0.751,0.738,0.954,0.71,1.488,1.664
CHEMBL4876294,O=[N+]([O-])c1ccc(/C=[N+](\[O-])Cc2ccccc2)o1,1.2914648,0.6457324,0.73181635,0.5596484,836.54456,26.393536,1134.4746,845.1771,42.087975,31.46648,0.747,0.635,0.973,0.825,1.382,1.798
CHEMBL479960,NCC(=O)Nc1ccc(OCc2ccccc2)cc1,1.2913725,0.64568627,0.74136174,0.5500108,850.6095,31.762701,1134.4746,863.4959,42.087975,47.423954,0.759,0.75,0.97,0.674,1.509,1.643
CHEMBL4435915,O=C(NCc1ccccc1)c1nc([N+](=O)[O-])c[nH]1,1.2913561,0.64567804,0.7494262,0.5419299,848.0668,28.258474,1134.4746,845.2136,42.087975,38.31465,0.757,0.674,0.986,0.734,1.432,1.72
CHEMBL500318,C[C@H](CCOC(=O)N(C)Cc1ccccc1)N(C)C,1.2912918,0.6456459,0.7316852,0.5596066,828.83105,28.861328,1134.4746,827.1265,42.087975,38.34767,0.741,0.689,0.984,0.749,1.429,1.733
CHEMBL333985,OCc1ccc(-c2nn(Cc3ccccc3)c3ccccc23)o1,1.2912467,0.6456233,0.76781076,0.52343583,970.9224,34.519005,1134.4746,1100.9812,42.087975,58.378,0.857,0.805,0.881,0.6,1.662,1.48
CHEMBL2331788,O=c1c2c(on1Cc1ccc(I)cc1)CCNCC2,1.2912383,0.64561915,0.72156644,0.5696718,837.19617,29.569862,1134.4746,862.9698,42.087975,39.38873,0.747,0.705,0.955,0.748,1.452,1.703
CHEMBL3643315,Cc1ccc(N2CCc3ncnc(N[C@@H](C)c4ccccc4Cl)c3C2)nc1,1.2910616,0.6455308,0.771822,0.5192397,1043.6731,33.15996,1134.4746,1261.4185,42.087975,54.934517,0.915,0.776,0.832,0.611,1.691,1.442
CHEMBL2180934,COc1ccc(CNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,1.2910602,0.6455301,0.75399613,0.537064,1077.8143,31.157677,1134.4746,1372.8091,42.087975,47.084534,0.94,0.736,0.792,0.665,1.676,1.457
CHEMBL2377876,Fc1ccc(Cc2nnc3sc(-c4ccoc4)nn23)cc1,1.2910534,0.6455267,0.80911916,0.48193425,957.7026,27.873865,1134.4746,1006.864,42.087975,43.62338,0.849,0.661,0.945,0.64,1.51,1.585
CHEMBL517417,N#Cc1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,1.2909739,0.64548695,0.75784016,0.53313375,992.48584,31.169846,1134.4746,1167.6355,42.087975,47.54721,0.874,0.736,0.851,0.659,1.609,1.511
CHEMBL5428269,Cc1ccc(Cc2nnc(Nc3ccccc3C)[nH]c2=O)cc1,1.290971,0.6454855,0.7732657,0.5177053,962.9316,38.075726,1134.4746,1073.7361,42.087975,69.53486,0.851,0.876,0.894,0.559,1.727,1.453
CHEMBL3682094,CC(C)[C@H]1COC(=O)N1c1cc(F)nc(N[C@@H](C)c2ccccc2)n1,1.290925,0.6454625,0.73633295,0.554592,976.4239,33.321815,1134.4746,1168.0122,42.087975,51.317314,0.859,0.783,0.837,0.655,1.643,1.492
CHEMBL1775147,OCc1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1.2909012,0.6454506,0.73163587,0.5592653,865.2846,33.95754,1134.4746,913.4812,42.087975,52.587685,0.77,0.797,0.936,0.652,1.567,1.588
CHEMBL4245809,Cc1ccc(Oc2nc(N)nc(Nc3ccccc3)n2)cc1,1.2908255,0.64541274,0.804253,0.48657247,968.1574,32.132954,1134.4746,1037.48,42.087975,56.08438,0.857,0.751,0.929,0.58,1.608,1.509
CHEMBL49336,C[C@H](NC(=O)OCc1ccccc1)c1nc2ccsc2c(=O)o1,1.2907474,0.6453737,0.72508585,0.5656616,925.48413,32.689518,1134.4746,1067.3882,42.087975,48.39143,0.818,0.771,0.864,0.68,1.589,1.544
CHEMBL1363803,CC(=O)n1nc(-c2ccccc2)nc1NCc1ccc(N(C)C)cc1,1.2907356,0.6453678,0.8224865,0.4682491,1040.8668,30.964426,1134.4746,1171.9045,42.087975,55.004555,0.916,0.725,0.89,0.57,1.641,1.459
CHEMBL7723,CSc1ncnc2c1ncn2Cc1ccccc1,1.2907245,0.64536226,0.7299419,0.5607827,833.40045,28.976295,1134.4746,840.66113,42.087975,38.559486,0.744,0.691,0.974,0.748,1.436,1.722
CHEMBL536249,O=C(OCc1ccccc1)[C@H]1CN=CNC1,1.2907126,0.6453563,0.6813913,0.60932136,753.6171,28.15145,1134.4746,725.14014,42.087975,32.264793,0.676,0.677,1.011,0.859,1.353,1.87
CHEMBL1203001,Nc1nc(C2=CCCN(CCc3ccccc3)C2)cs1,1.290693,0.6453465,0.78224385,0.5084492,892.85785,30.615896,1134.4746,899.78925,42.087975,48.7422,0.795,0.722,0.98,0.632,1.517,1.612
CHEMBL4457999,Cc1ccc(CNc2ncnc(Cl)c2/C=N/O)cc1,1.2906735,0.64533675,0.75816864,0.53250486,860.09125,29.126596,1134.4746,860.04926,42.087975,41.73596,0.767,0.692,0.984,0.698,1.46,1.682
CHEMBL1595690,N=c1ccn(Cc2ccc(Cl)c(Cl)c2)cc1,1.2906318,0.6453159,0.65003145,0.6406003,726.2327,28.983538,1134.4746,708.98505,42.087975,32.139904,0.652,0.697,0.994,0.888,1.349,1.883
CHEMBL4169050,Cc1nc2c(N3CCNCC3)ccnc2n1Cc1cccc(C(F)(F)F)c1,1.2906104,0.6453052,0.7231586,0.56745183,1017.28394,30.547297,1134.4746,1289.5325,42.087975,42.291725,0.891,0.726,0.794,0.722,1.616,1.516
CHEMBL5199896,Cc1cc(Nc2nc(NCc3cccc(F)c3)nc3[nH]ncc23)n[nH]1,1.2905965,0.64529824,0.77788055,0.51271594,1025.0012,34.238033,1134.4746,1208.2112,42.087975,58.927845,0.901,0.798,0.851,0.589,1.698,1.44
CHEMBL2338587,N#Cc1cccc(C(=O)N[C@@H]2CCC[C@@H](NC(=O)c3ccccn3)C2)c1,1.2905108,0.6452554,0.7381385,0.5523723,988.98474,34.86178,1134.4746,1194.3464,42.087975,55.886635,0.869,0.815,0.83,0.632,1.684,1.462
CHEMBL2338585,N#Cc1cccc(C(=O)N[C@@H]2CCC[C@@H](NC(=O)c3ccccn3)C2)c1,1.2905108,0.6452554,0.7381385,0.5523723,988.98474,34.86178,1134.4746,1194.3464,42.087975,55.886635,0.869,0.815,0.83,0.632,1.684,1.462
CHEMBL2089118,CSc1nc(=O)c2sc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1C,1.290504,0.645252,0.74561346,0.5448906,1012.77026,30.415115,1134.4746,1236.6003,42.087975,44.145893,0.889,0.721,0.822,0.691,1.61,1.513
CHEMBL3314923,O=C(O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,1.290477,0.6452385,0.731969,0.5585081,992.53186,34.538486,1134.4746,1214.0325,42.087975,54.291134,0.872,0.809,0.82,0.643,1.681,1.464
CHEMBL1683579,Cn1ccc(NC(=O)c2cn(Cc3ccc(Cl)c(C(F)(F)F)c3)cn2)n1,1.2904743,0.64523715,0.7501559,0.54031837,1014.9595,28.80891,1134.4746,1233.4829,42.087975,40.039337,0.891,0.686,0.826,0.718,1.577,1.544
CHEMBL3393906,COc1ccc2ccc(=O)oc2c1C1=NN[C@H](c2ccc(SC)cc2)C1,1.2904742,0.6452371,0.8554127,0.4350615,1085.9603,30.176216,1134.4746,1221.002,42.087975,57.449043,0.954,0.704,0.893,0.532,1.658,1.425
CHEMBL165313,Fc1ccccc1Cn1nc(-c2nn[nH]n2)c2cccnc21,1.2904177,0.64520884,0.7639116,0.52650607,958.94366,34.410824,1134.4746,1079.7761,42.087975,57.67979,0.847,0.803,0.886,0.605,1.65,1.491
CHEMBL1775148,OCc1cn(Cc2ccc(Br)c(Br)c2)c2ccccc12,1.2903224,0.6451612,0.73118955,0.5591329,861.6187,33.95238,1134.4746,905.5235,42.087975,52.587685,0.767,0.797,0.94,0.652,1.564,1.592
CHEMBL4460596,Oc1ccc2nc(-c3cccc(N4CCc5ccccc5C4)n3)[nH]c2c1,1.2903084,0.6451542,0.72467685,0.5656315,1006.18933,38.65722,1134.4746,1260.1809,42.087975,64.91271,0.882,0.894,0.802,0.606,1.776,1.409
CHEMBL579158,CN(Cc1ccccc1)c1cc(-c2ccccn2)nc(-c2ccccn2)n1,1.2902727,0.64513636,0.7327041,0.5575686,1023.8842,35.981537,1134.4746,1286.8145,42.087975,58.426487,0.896,0.839,0.8,0.625,1.735,1.425
CHEMBL2170814,Cn1cc(-c2cnc3nnn(Cc4ccc5c(c4)CCO5)c3n2)cn1,1.2901562,0.6450781,0.8024405,0.4877157,1055.1204,28.285017,1134.4746,1235.5349,42.087975,44.19193,0.926,0.67,0.857,0.642,1.596,1.499
CHEMBL121445,Nc1cc(OCc2ccccc2)nc(N)n1,1.2899902,0.6449951,0.6958383,0.59415185,770.6988,29.99181,1134.4746,743.8073,42.087975,38.3822,0.691,0.716,1.01,0.778,1.407,1.787
CHEMBL4531268,N#Cc1cccc(OCCCC(=O)Nc2ncc(C#N)s2)c1,1.2899699,0.64498496,0.6958928,0.5940771,868.19745,28.979275,1134.4746,981.3251,42.087975,35.671623,0.77,0.694,0.878,0.805,1.464,1.683
CHEMBL2113702,Cn1cnc2c(NCc3cccc(I)c3)nc(Cl)nc21,1.2898808,0.6449404,0.73352665,0.55635417,871.50555,28.829212,1134.4746,925.13446,42.087975,38.559338,0.775,0.688,0.931,0.744,1.463,1.676
CHEMBL1452612,Cc1ccc(CNC(=O)c2ccc([N+](=O)[O-])o2)cc1,1.2896749,0.64483744,0.7784848,0.51119006,884.05286,27.438648,1134.4746,885.18536,42.087975,39.02669,0.788,0.654,0.985,0.7,1.442,1.685
CHEMBL329455,O=C(Nc1nccs1)c1ncccc1NC(=O)C1CCCCC1,1.2895751,0.64478755,0.7311947,0.55838037,923.3525,30.647806,1134.4746,1051.6777,42.087975,43.446804,0.817,0.727,0.875,0.707,1.544,1.581
CHEMBL2018215,CSc1nn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl,1.2895744,0.6447872,0.7352097,0.5543647,1009.47687,29.415045,1134.4746,1248.0483,42.087975,40.387894,0.885,0.7,0.813,0.727,1.586,1.539
CHEMBL1079894,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1cccnc1,1.2894543,0.6447272,0.7941639,0.49529043,1019.87067,28.035864,1134.4746,1169.6028,42.087975,42.552784,0.898,0.666,0.873,0.659,1.563,1.533
CHEMBL113518,O=c1c(-c2ccco2)nnc2n(Cc3ccccc3)c3ccccc3n12,1.289452,0.644726,0.7561504,0.53330153,1041.9266,35.61872,1134.4746,1285.3877,42.087975,60.319828,0.912,0.828,0.815,0.6,1.741,1.415
CHEMBL3109805,COc1ccc(Cn2cc(C(=O)NCC3CC3)c3ncccc32)cc1,1.2893648,0.6446824,0.78737724,0.5019875,1016.60284,30.117271,1134.4746,1173.2537,42.087975,48.025356,0.895,0.711,0.868,0.631,1.605,1.499
CHEMBL3781927,COc1ccc(Cc2nnc(Nc3ccc(C#N)cc3)c3ccccc23)cc1,1.2893298,0.6446649,0.76602125,0.5233086,1063.4181,40.859825,1134.4746,1317.1792,42.087975,76.85165,0.93,0.932,0.813,0.544,1.862,1.357
CHEMBL2153542,c1ccc(Nc2ncnc3c2sc2nccnc23)cc1,1.2892878,0.6446439,0.7643892,0.5248985,907.7417,27.371546,1134.4746,960.80566,42.087975,37.429928,0.806,0.654,0.936,0.727,1.46,1.663
CHEMBL1270815,Cn1cc(C(N)=O)c2c1-c1nc(NCc3ccc(Br)cc3)ncc1CC2,1.2892873,0.64464366,0.76786864,0.52141863,1024.7755,32.803974,1134.4746,1224.8723,42.087975,53.62893,0.9,0.769,0.84,0.618,1.669,1.458
CHEMBL3809864,Nc1ccnc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)n1,1.2892582,0.6446291,0.6985068,0.5907514,965.08417,31.472574,1134.4746,1212.2485,42.087975,42.660095,0.848,0.747,0.799,0.738,1.595,1.537
CHEMBL593360,Cc1cc(NC(C)C)nc(NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)n1,1.2891966,0.6445983,0.7218914,0.5673052,920.1694,35.508083,1134.4746,1060.3594,42.087975,56.0109,0.814,0.83,0.865,0.642,1.644,1.507
CHEMBL5174615,Cc1cc(Nc2nc(NCc3cc(F)ccc3F)nc3ccccc23)n[nH]1,1.2891705,0.64458525,0.768521,0.52064955,1055.9727,35.024513,1134.4746,1295.5303,42.087975,60.207348,0.924,0.815,0.82,0.591,1.739,1.411
CHEMBL460976,NCc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,1.2891479,0.6445739,0.7914976,0.49765033,1013.4375,31.093128,1134.4746,1159.3679,42.087975,51.485023,0.892,0.731,0.875,0.609,1.623,1.485
CHEMBL316339,O=C(Oc1cccnc1C(=O)Nc1nccs1)c1ccccc1[N+](=O)[O-],1.2890611,0.64453053,0.6982533,0.5908078,977.3843,31.29726,1134.4746,1242.6658,42.087975,42.182964,0.857,0.744,0.79,0.742,1.601,1.532
CHEMBL2322042,Cn1c(-c2ccccc2)cs/c1=N/C(=O)c1ccc(Cl)cc1,1.2890244,0.6445122,0.8161946,0.4728298,963.33795,30.972483,1134.4746,1009.14307,42.087975,54.389015,0.854,0.725,0.949,0.576,1.579,1.525
